turn,Vrf_kV,K0_GeV,phi_s_deg,time_mean_ns,time_sigma_ns,time_min_ns,time_max_ns,dE_mean_MeV,dE_sigma_MeV,dE_min_MeV,dE_max_MeV,t2,dE2,t_dE,eps_rms,Q1,Q2,Q_amp,theta_Q,gamma,distribution_J,form_factor_F,half_bunch_length_ns,peak_current_A,rms_dpp,Zon_ohm,unstable
7241,111.74967737534634,24.0,0.0,0.06739793689416496,15.287034565542871,-24.41873916184602,24.45027071965444,0.27691865478661043,66.7805110588281,-153.59847943006807,154.15335807596932,233.69796829000015,0.0044597133412196295,0.9880393583284411,0.25691277389954315,-18.267225546929353,4.598543984566228,18.837147766059985,1.4474897269644242,26.57893624393974,1.5,1.0,37.44543436586916,5.447806074640858,0.0026816283057332956,2566.331733957586,False
7242,111.3544733721718,24.0,0.0,0.06781074308217612,15.373929515900707,-24.55779847068453,24.590535972238882,0.27681448397275993,66.75761057425728,-153.585373605502,154.14082208091432,236.36230705676027,0.004456655195842725,0.9936703988051937,0.25691329740636537,-18.25102592071284,4.624752037001536,18.827859107245356,1.4467097709681314,26.57893624393974,1.5,1.0,37.65828265547034,5.417014542916621,0.0026807087172685414,2579.1495391634603,False
7243,110.96038356142766,24.0,0.0,0.06822338142356213,15.46082548154288,-24.696807419273597,24.730750658121053,0.27671006860444064,66.73465769578095,-153.5719962234491,154.12801050357945,239.0417790004985,0.004453591106235122,0.9992945610236308,0.25691384019517266,-18.234781861273774,4.650928076569001,18.818565341217084,1.4459295793229088,26.57893624393974,1.5,1.0,37.87113343200007,5.386568774664055,0.0026797870248818816,2591.9440489066073,False
7244,110.56741356201411,24.0,0.0,0.06863585153552577,15.54772185043885,-24.835765913127148,24.87091468050201,0.27660541259788374,66.71165325175518,-153.558349542671,154.1149256181637,241.73636561872962,0.004450521190136696,1.0049118405568032,0.2569144027132897,-18.218493882966605,4.677072082664667,18.809266934948123,1.4451491530716543,26.57893624393974,1.5,1.0,38.083985196295856,5.356463189303746,0.0026788632618366596,2604.7151708795304,False
7245,110.17556897686515,24.0,0.0,0.06904815304158941,15.63461802379071,-24.974673859470897,25.011027944321796,0.2765005198416977,66.68859806462663,-153.54443581327337,154.10156969028566,244.44604839727975,0.004447445564362795,1.01052223327393,0.256914985412614,-18.202162496311054,4.703184036063008,18.799964351540417,1.4443684932757863,26.57893624393974,1.5,1.0,38.296836481608345,5.326692321020151,0.0026779374611589227,2617.4628162685794,False
7246,109.78485539286758,24.0,0.0,0.06946028557157431,15.721513415692801,-25.11353116723231,25.151090356245845,0.276395394196739,66.6654929509057,-153.53025727659994,154.08794497687595,247.1708088110804,0.004444364344801191,1.016125735336477,0.25691558874957665,-18.18578820797842,4.7292639188986705,18.790658050213242,1.4435876010149664,26.57893624393974,1.5,1.0,38.50968585276764,5.297250815960283,0.0026770096556363405,2630.1868996737207,False
7247,109.39527838078364,24.0,0.0,0.06987224876154956,15.808407452801994,-25.25233774702653,25.291101824651037,0.2762900394959855,66.64233872114022,-153.51581616512712,154.07405372607022,249.9106283249526,0.004441277646409111,1.0217223431942217,0.25691621318510927,-18.169371520778146,4.7553117146481725,18.78134848629177,1.442806477386818,26.57893624393974,1.5,1.0,38.72253190537563,5.268133429509241,0.002676079877817152,2642.8873390302583,False
7248,109.00684349517036,24.0,0.0,0.07028404225377617,15.895299574018262,-25.39109351114331,25.43106225961634,0.27618445954441057,66.61913617988925,-153.50111470235944,154.05989817710304,252.66548839438065,0.004438185583210324,1.0273120535813123,0.2569168591846055,-18.152912933644735,4.781327408111547,18.772036111195955,1.4420251235066455,26.57893624393974,1.5,1.0,38.93537326502356,5.239335023640337,0.002675148160009112,2655.5640555323575,False
7249,108.61955627429937,24.0,0.0,0.07069566569666481,15.982189230175136,-25.529798373533396,25.57193105460641,0.27607865811885773,66.59588612569725,-153.48615510272563,154.04548056020238,255.4353704662744,0.004435088268292305,1.0328948635123116,0.2569175272178907,-18.136412941624908,4.807310985393941,18.76272137242966,1.4412435405071502,26.57893624393974,1.5,1.0,39.14820858653377,5.21085056433765,0.002674214534278452,2668.2169735583593,False
7250,108.23342224008007,24.0,0.0,0.07110711874473737,16.069075883739725,-25.668452249797156,25.714779954822234,0.27597263896791835,66.57258935106849,-153.47093957147572,154.03080309648502,258.2202559797218,0.004431985813803456,1.0384707702782363,0.25691821775917467,-18.11987203586508,4.833262433887171,18.75340471357002,1.4404617295381448,26.57893624393974,1.5,1.0,39.361036553224984,5.182675119088892,0.002673279032448858,2680.8460205978054,False
7251,107.84844689797985,24.0,0.0,0.07151840105857551,16.15595900852192,-25.807055057170174,25.857577552840553,0.27586640581181027,66.54924664244179,-153.45547030457843,154.01586799785252,261.0201263667305,0.004428878330950406,1.0440397714425818,0.25691893128703247,-18.10329070359913,4.859181742251232,18.74408657425713,1.4396796917662662,26.57893624393974,1.5,1.0,39.57385587619992,5.154803854446548,0.0026723416861004494,2693.451127180103,False
7252,107.46463573694444,24.0,0.0,0.07192951230476749,16.242838089392443,-25.94560671451049,26.00032375974959,0.2757599623422582,66.52585878016554,-153.43974948861978,154.00067746688816,263.8349630529583,0.004425765929995358,1.0496018648373426,0.25691966828434853,-18.086669428136428,4.885068900395767,18.73476739018392,1.438897428374685,26.57893624393974,1.5,1.0,39.78666529365469,5.12723203365529,0.002671402526568781,2706.032226804788,False
7253,107.08199422932188,24.0,0.0,0.07234045215587104,16.32971262200948,-26.08410714228512,26.143018488320195,0.2756533122223746,66.50242653847293,-153.42377930070217,153.98523369675445,266.66474745843396,0.004422648720253527,1.0551570485590203,0.25692042923829644,-18.07000868885021,4.910923899461492,18.72544759308637,1.4381149405628155,26.57893624393974,1.5,1.0,39.999463570209215,5.099955014343722,0.0026704615849438462,2718.5892558733244,False
7254,106.70052783078333,24.0,0.0,0.07275122029036057,16.416582112553506,-26.222556262555997,26.28566165299273,0.2755464590865431,66.47895068545762,-153.40756190834438,153.96953887109143,269.5094609982655,0.004419526810090622,1.0607053209646238,0.25692121464028983,-18.053308961166163,4.936746731801579,18.716127610733906,1.4373322295460225,26.57893624393974,1.5,1.0,40.212249496257606,5.072968246278602,0.0026695188920690996,2731.122153622377,False
7255,106.32024198024436,24.0,0.0,0.0731618163925845,16.503446077470073,-26.360953998969052,26.42825316986051,0.27543940654030374,66.45543198304952,-153.3910994693822,153.95359516391594,272.36908508334017,0.004416400306920398,1.0662466806676627,0.2569220249859532,-18.03657071655137,4.96253739096301,18.706807866920116,1.4365492965553246,26.57893624393974,1.5,1.0,40.42502188733822,5.046267269179693,0.0026685744785404863,2743.6308620585305,False
7256,105.94114209978977,24.0,0.0,0.07357224015270811,16.59030404322025,-26.49930027673844,26.57079295665804,0.2753321581602384,66.431871186991,-153.37439413186996,153.93740473952136,275.24360112101124,0.004413269317202283,1.07178112653413,0.2569228607750859,-18.01979442250347,4.988295871667876,18.69748878145367,1.4357661428370998,26.57893624393974,1.5,1.0,40.63777958352229,5.019847710593498,0.0026676283747054845,2756.115325894369,False
7257,105.56323359459343,24.0,0.0,0.07398249126667841,16.67715554603847,-26.63759502263312,26.713280932747324,0.2752247174938584,66.40826904681327,-153.35744803398273,153.92096975237845,278.1329905157757,0.0044101339464390574,1.0773086576784803,0.25692372251161605,-18.002980542540154,5.014022169794659,18.688170770149544,1.434982769652786,26.57893624393974,1.5,1.0,40.85052144882082,4.993705283824132,0.0026666806106621587,2768.575492485912,False
7258,105.18652185284382,24.0,0.0,0.0743925694361741,16.76400013169747,-26.775838164965705,26.85571701910402,0.27511708805949436,66.38462630581314,-153.34026330391944,153.90429234703674,281.03723466994,0.004406994299174601,1.082829273459596,0.2569246107035755,-17.986129536188905,5.039716282359467,18.678854244820425,1.4341991782785797,26.57893624393974,1.5,1.0,41.063246370608795,4.967835785919698,0.002665731216258225,2781.011311771323,False
7259,104.81101224566602,24.0,0.0,0.07480247436854624,16.850837355280138,-26.914029633576035,26.99810113830128,0.2750092733461857,66.36094370103004,-153.3228420598066,153.88737465802672,283.9563149842762,0.004403850478991706,1.0883429734767514,0.25692552586305584,-17.969241858977046,5.0653782074972336,18.669539613268473,1.4334153700051353,26.57893624393974,1.5,1.0,41.27595325906631,4.9422350957125305,0.00266478022109013,2793.422736210876,False
7260,104.43671012704412,24.0,0.0,0.07521220577678518,16.93766678095799,-27.05216935982014,27.140433214499126,0.27490127681357457,66.33722196322331,-153.3051864096029,153.87021880976297,286.8902128586657,0.00440070258850995,1.0938497575655655,0.2569264685061748,-17.952317962422033,5.091007944442898,18.660227279277212,1.4326313461372604,26.57893624393974,1.5,1.0,41.48864104663596,4.9168991719117345,0.0026638276545021375,2805.809720728122,False
7261,104.06362083374702,24.0,0.0,0.0756217633794591,17.024487981776034,-27.190257276555855,27.282713173427624,0.2747931018917976,66.31346181684972,-153.2872984510047,153.85282691644812,289.83890969273324,0.004397550729383634,1.0993496257939506,0.25692743915303634,-17.93535829402204,5.116605493512538,18.65091764260375,1.4318471079936104,26.57893624393974,1.5,1.0,41.70130868749588,4.891824051246513,0.002662873545585426,2818.172222652213,False
7262,103.69174968525125,24.0,0.0,0.07603114690067606,17.11130053944383,-27.328293318127095,27.424940942376168,0.27468475198138254,66.28966398004148,-153.26918027135218,153.8352010819772,292.80238688646966,0.00439439500229978,1.1048425784580531,0.2569284383276978,-17.918363297246845,5.14217085608448,18.641611098971232,1.431062656906381,26.57893624393974,1.5,1.0,41.91395515704791,4.867005846658814,0.002661917923177206,2830.5102016613614,False
7263,103.32110198366405,24.0,0.0,0.07644035607003388,17.19810404413254,-27.46627742035332,27.56711645017623,0.27457623045314405,66.26582916458425,-153.25083394753636,153.81734339984334,295.7806258408441,0.004391235506976194,1.1103286160781898,0.256929466558133,-17.901333411528924,5.167704034580389,18.632308040061496,1.4302779942209989,26.57893624393974,1.5,1.0,42.12657945142055,4.842440745543811,0.002660960815859837,2842.8236197273936,False
7264,102.95168301364991,24.0,0.0,0.07684939062255816,17.284898094277704,-27.60420952051345,27.709239627188566,0.27446754064808254,66.24195807589567,-153.2322615459067,153.79925595304394,298.7736079584041,0.0043880723421595895,1.115807739394775,0.25693052437619684,-17.884269072254877,5.1932050324463095,18.62300885350802,1.4294931212958117,26.57893624393974,1.5,1.0,42.339180586985734,4.818125008036927,0.0026600022519599653,2855.1124410613324,False
7265,102.58349804235424,24.0,0.0,0.07725825029867146,17.371682296387622,-27.742121411176925,27.85131040528927,0.2743586858772833,66.21805141300409,-153.21346512218005,153.78094081398768,301.7813146438663,0.0043849056056237705,1.1212799493642462,0.25693161231758466,-17.867170710757108,5.218673854133706,18.613713922889097,1.4287080395017748,26.57893624393974,1.5,1.0,42.551757599889605,4.794054965345938,0.00265904225954767,2867.3766320600394,False
7266,102.21655231932704,24.0,0.0,0.07766693484413273,17.45845626485707,-27.88004474085764,27.993328717856684,0.27424966942181844,66.19410986852758,-153.19444672134978,153.76240004440254,304.8037273046951,0.004381735394167877,1.1267452471549817,0.2569327309218022,-17.850038754305736,5.244110505080454,18.60442362772123,1.4279227502221374,26.57893624393974,1.5,1.0,42.76430954559611,4.770227018126968,0.002658080866435619,2879.616161253801,False
7267,101.85085107645033,24.0,0.0,0.07807544400999733,17.545219621786256,-28.01791588876108,28.137759401049948,0.2741404945326483,66.17013412865316,-153.17520837759602,153.74363569524436,307.84082735167084,0.004378561803614693,1.1322036341432122,0.2569338807321334,-17.832873626100827,5.269514991691825,18.595138343452767,1.427137254852127,26.57893624393974,1.5,1.0,42.976835498443585,4.746637634903,0.0026571181001782376,2891.830999254901,False
7268,101.4863995278624,24.0,0.0,0.07848377755255859,17.631971996804772,-28.160801047201744,28.282570486677173,0.2740311644305275,66.14612487311656,-153.15575211419687,153.7246498066064,310.8925961994466,0.004375384928809009,1.1376551119089315,0.2569350622955927,-17.81567574526485,5.2948873213214425,18.58585844145782,1.4263515547986312,26.57893624393974,1.5,1.0,43.18933455121352,4.723283350523764,0.002656153988070892,2904.0211187071113,False
7269,101.12320286988253,24.0,0.0,0.07889193523330108,17.71871302690039,-28.30680049108841,28.427328904800333,0.27392168230590885,66.12208277518197,-153.13607994344017,153.7054444076298,313.95901526709446,0.004372204863616052,1.143099682231798,0.25693627616290216,-17.798445526835437,5.320227502252212,18.576584289030347,1.4255656514798798,26.57893624393974,1.5,1.0,43.401805814711174,4.700160764665756,0.00265518855714908,2916.1864942360767,False
7270,100.76126628093883,24.0,0.0,0.07929991681885575,17.805442356252573,-28.452747566931862,28.572034589608336,0.2738120513188517,66.09800850162219,-153.11619386653607,153.6860215164146,317.0400659786407,0.004369021700919967,1.148537347087035,0.2569375228884547,-17.781183381758336,5.345535543677244,18.567316249378518,1.4247795463251232,26.57893624393974,1.5,1.0,43.61424841735782,4.677266540371251,0.0026542218341876313,2928.3271024005608,False
7271,100.40059492149346,24.0,0.0,0.07970772208094266,17.892159636070485,-28.598642207428583,28.716687476766083,0.27370227459893065,66.07390271269921,-153.09609587353077,153.66638313993184,320.13572976358927,0.004365835532622361,1.153968108641325,0.2569388030302771,-17.763889716880705,5.370811455680733,18.558054681619286,1.4239932407743108,26.57893624393974,1.5,1.0,43.826661504793854,4.654597402625205,0.0026532538456999276,2940.442921644553,False
7272,100.04119393396807,24.0,0.0,0.08011535079632429,17.9788645244354,-28.744484346751392,28.861287503397875,0.2735923552451443,66.04976606214487,-153.07578794322063,153.6465312739363,323.24598805743494,0.004362646449640912,1.1593919692487016,0.25694011714999804,-17.74656493494462,5.396055249218851,18.54879994077321,1.4232067362777674,26.57893624393974,1.5,1.0,44.03904423949287,4.632150136968927,0.002652284617937129,2952.533932250185,False
7273,99.68306844267241,24.0,0.0,0.08052280274675813,18.065556686147353,-28.890273920536373,29.00583460807266,0.27348229632582977,66.02559919714184,-153.0552720430675,153.6264679028803,326.37082230216555,0.004359454541908021,1.1648089314464378,0.2569414658128166,-17.72920943458082,5.4212669361006025,18.539552377759478,1.422420034295867,26.57893624393974,1.5,1.0,44.251395800386,4.6099215881495,0.002651314176887406,2964.6001162914226,False
7274,99.32622355373036,24.0,0.0,0.08093007771894768,18.152235792575883,-29.036010865867183,29.150328730789994,0.27337210087857267,66.00140275830506,-153.03455012911465,153.60619499982826,329.5102139467526,0.004356259898369537,1.1702189979509294,0.25694284958746644,-17.711823610302783,5.446446528968664,18.530312339391205,1.4216331362987071,26.57893624393974,1.5,1.0,44.4637153824963,4.587908658803914,0.002650342548275198,2976.6414575885547,False
7275,98.97066435500605,24.0,0.0,0.08133717550447749,18.238901521514713,-29.181695121260674,29.294769812965285,0.2732617719101244,65.97717737966325,-153.0136241459036,153.58571452637182,332.66414444763075,0.004353062606983534,1.1756221716535757,0.2569442690461903,-17.694407852500955,5.471594041280225,18.52108016837087,1.4208460437657797,26.57893624393974,1.5,1.0,44.67600219658279,4.566108308176932,0.002649369757560467,2988.6579416634063,False
